headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
"Wells Fargo Maintains Market Perform on The Estee Lauder Cos, Raises Price Target to $155",2019-04-16,EL,2019-04-16 12:27:00+00:00,LAUDER ESTEE COS INC,82642.0,51843910,0.01639730855822563,-0.0018252329900860786,0.0028851005912693406,0.00047104227070748905,0.003414989569287208,0.0027084706231637057,-0.022373973794863056,0.10277347228658074,-0.0025071522686629377,-0.005593830181229498,0.0034830756546384567,0.013833264601440076,0.01414093415320461,0.06916637690119765,0.335864797721541,0.13,0.12,0.7,0.01,82642,252,1.6397%,0.0001,0.9367,-0.1477,-0.1996,1.5429%,1.8191%,28.0667%,1.6777%,15
MKM Partners Downgrades EOG Resources to Neutral,2019-04-16,EOG,2019-04-16 11:28:00+00:00,EOG RESOURCES INC,75825.0,26875P10,0.002252210397273302,-0.004982922691851854,0.014851043894153593,0.0461162798589434,0.015534968390923831,-0.10219833112671484,-0.1796775717003477,-0.11187099806497813,-0.028202401474118233,0.03656435650828049,0.03656435650828049,0.02874948656782972,0.055704554914267845,0.05712224683899647,0.033215535601059054,0.13,0.12,0.7,0.01,75825,252,0.2252%,-0.0001,1.4184,0.3155,0.887,1.6025%,2.0438%,38.5236%,-0.6295%,7
MKM Partners Downgrades EQT to Neutral,2019-04-16,EQT,2019-04-16 11:29:00+00:00,E Q T CORP,24328.0,26884L10,0.00695086270570755,-0.021629052236676216,-0.05936488698094233,-0.03129315522710652,-0.04509891933003374,-0.07593187436718363,-0.15849001520264694,-0.27093716092518605,0.011720580980181694,0.029580193791988618,0.02469137995709958,0.0032542855404216198,0.050121689896802435,0.08825012321484804,0.03127729905567822,0.13,0.12,0.7,0.01,24328,252,0.6951%,-0.0003,1.3363,0.3595,0.8168,2.5119%,2.7847%,18.6333%,-0.1018%,6
Entergy Agrees to Post-Shutdown Sale of Indian Point Energy Center to Holtec International,2019-04-16,ETR,2019-04-16 11:45:00+00:00,ENTERGY CORP NEW,24010.0,29364G10,-0.017464529722929,-0.005246791522949934,0.0007495417081821998,0.0026769461778268777,0.013384731051419019,0.02676946200046082,0.03960426925126681,0.12295854863385713,-0.001994905760511756,0.0003157903566366471,0.004863164609498316,0.007526041404337214,0.0073124463963778474,0.0260147195278031,0.11609843898907646,0.13,0.12,0.7,0.01,24010,252,-1.7465%,0.0005,0.0566,-0.5019,-0.2805,0.9948%,1.0340%,7.4280%,-1.5242%,13
Paris Fire Service Says Notre Dame Fire has been Extinguished,2019-04-16,EWQ,2019-04-16 07:54:00+00:00,ISHARES INC,83212.0,46428670,0.002289816737174988,0.007180196698755026,0.004569232991506356,0.007506574863747506,-0.0016318290338911412,0.001631891360942328,-0.046997343956646453,0.0241268139714097,0.0003272326139267534,0.009910777722180075,0.012922445121003046,0.009910777615291355,0.025494809019200204,0.035920007938818665,0.13180301351026458,0.13,0.12,0.7,0.01,83212,252,0.2290%,-0.0003,0.7684,-0.0156,0.1869,0.6291%,0.9460%,55.7783%,-0.0095%,10
Spokesperson From UK Labour Party Says Is Not True Brexit Talks Have Stalled,2019-04-16,EWU,2019-04-16 13:05:00+00:00,ISHARES TRUST,14907.0,46435G33,-0.001474034157581627,0.0017715197755023837,-0.0017714071116819996,-0.0005905065935165599,-0.00826686701239665,-0.014467017564547158,-0.05727778829160046,-0.023091972710715614,-0.0005892887129448354,0.005334809808862362,0.0041444462935700255,0.0017719304296983651,0.014050744099390444,0.042089060317525906,0.10560618611193684,0.13,0.12,0.7,0.01,14907,252,-0.1474%,-0.0002,0.6704,0.007,0.2589,0.5790%,0.8359%,52.0209%,-0.4277%,13
"No Deal Between UK's Labour Party, UK Gov't. On Customs Union, Environment, Workers' Rights",2019-04-16,EWU,2019-04-16 12:55:00+00:00,ISHARES TRUST,14907.0,46435G33,-0.001474034157581627,0.0017715197755023837,-0.0017714071116819996,-0.0005905065935165599,-0.00826686701239665,-0.014467017564547158,-0.05727778829160046,-0.023091972710715614,-0.0005892887129448354,0.005334809808862362,0.0041444462935700255,0.0017719304296983651,0.014050744099390444,0.042089060317525906,0.10560618611193684,0.13,0.12,0.7,0.01,14907,252,-0.1474%,-0.0002,0.6704,0.007,0.2589,0.5790%,0.8359%,52.0209%,-0.4277%,14
This Day In Market History: Treaty Of Accession Adds 10 Members To The  European Union,2019-04-16,EWU,2019-04-16 12:17:00+00:00,ISHARES TRUST,14907.0,46435G33,-0.001474034157581627,0.0017715197755023837,-0.0017714071116819996,-0.0005905065935165599,-0.00826686701239665,-0.014467017564547158,-0.05727778829160046,-0.023091972710715614,-0.0005892887129448354,0.005334809808862362,0.0041444462935700255,0.0017719304296983651,0.014050744099390444,0.042089060317525906,0.10560618611193684,0.13,0.12,0.7,0.01,14907,252,-0.1474%,-0.0002,0.6704,0.007,0.2589,0.5790%,0.8359%,52.0209%,-0.4277%,15
Volatility Still The Name Of The Game With Brazil ETFs,2019-04-16,EWZ,2019-04-16 12:45:00+00:00,ISHARES INC,88396.0,46428640,0.004185179248452187,-0.018141742795705795,-0.008090263262765518,-0.00735472529919079,-0.017161087948557308,-0.0022064274275249707,0.013974009175567792,0.15028169550008763,0.007440457120537758,-0.020496798646556624,-0.03857990549691426,-0.047596775072605846,-0.028229672069932987,-0.04130281106732103,-0.055788043267663956,0.13,0.12,0.7,0.01,88396,252,0.4185%,0.0,0.944,-0.1315,0.3815,1.9515%,2.1259%,15.7330%,0.0413%,10
Expedia Group shares are trading higher after the company entered an agreement to acquire Liberty Expedia in an all-stock transaction.,2019-04-16,EXPE,2019-04-16 13:21:00+00:00,EXPEDIA GROUP INC,90808.0,30212P30,0.00430451100692153,-0.009286437183618546,-0.011746930535482702,-0.013016901657803115,-0.011905707361711593,0.022382724998886383,-0.07597168297865264,0.07110882173090238,-0.0027029491029678665,0.006902646195722895,0.010389765567364817,0.018180325841059553,0.043243218092128055,0.006163451238198503,0.07763201442432899,0.13,0.12,0.7,0.01,90808,252,0.4305%,0.0003,0.7766,-0.083,-0.1716,1.3796%,1.5966%,25.3326%,0.4495%,20
Expedia Group To Acquire Liberty Expedia Holdings In All-Stock Transaction; Each Shareholder Of Liberty Expedia To Receive 0.36 Shares Of Expedia Stock,2019-04-16,EXPE,2019-04-16 12:03:00+00:00,EXPEDIA GROUP INC,90808.0,30212P30,0.00430451100692153,-0.009286437183618546,-0.011746930535482702,-0.013016901657803115,-0.011905707361711593,0.022382724998886383,-0.07597168297865264,0.07110882173090238,-0.0027029491029678665,0.006902646195722895,0.010389765567364817,0.018180325841059553,0.043243218092128055,0.006163451238198503,0.07763201442432899,0.13,0.12,0.7,0.01,90808,252,0.4305%,0.0003,0.7766,-0.083,-0.1716,1.3796%,1.5966%,25.3326%,0.4495%,22
"Morgan Stanley Maintains Equal-Weight on Fastenal, Raises Price Target to $63",2019-04-16,FAST,2019-04-16 13:45:00+00:00,FASTENAL CO,11618.0,31190010,0.01090591866523027,0.008774462155997753,0.02243966135418929,0.008342949159101387,0.03253040736956314,0.0024299829630760605,-0.11088061611229716,-0.10422375514691606,-0.013484470546245575,0.004234714418963392,0.05491630631110844,0.032737653038644954,0.04529557043742405,0.0976854753500942,0.20790534332120125,0.13,0.12,0.7,0.01,11618,252,1.0906%,0.0012,1.0204,0.2454,0.1862,1.3134%,1.6366%,35.5973%,0.7932%,11
"First Horizon National Q1 EPS $0.35, Inline, Sales $435.55M Beat $430.5M Estimate",2019-04-16,FHN,2019-04-16 10:31:00+00:00,FIRST HORIZON CORP,36397.0,32051710,0.02932961471378803,0.016282210126519203,0.004749026198420436,-0.012890067485180401,0.018995975786696873,0.015603833572984893,-0.07055630850321537,0.03432118902686909,-0.025187194347381703,-0.008996546574579822,-0.0096819035355582,-0.025850347102832405,-0.008310241202780011,-0.07102692154400769,-0.014667933658876753,0.13,0.12,0.7,0.01,36397,252,2.9330%,-0.0003,1.0318,0.7302,1.4455,0.9721%,1.4366%,54.2123%,1.7036%,12
"BTIG Research Initiates Coverage On Forestar Gr with Buy Rating, Announces $23 Price Target",2019-04-16,FOR,2019-04-16 11:18:00+00:00,FORESTAR GROUP INC NEW,16965.0,34623210,-0.009413071908056736,-0.011179366149008274,0.0033539057351845702,0.021799960430805232,0.06148688582960138,0.10788151723076078,0.02179996117480032,0.13806603700395392,0.0016638257075101137,0.0005540292436219119,-0.009325292361119675,-0.03163539681841965,0.03733484576417867,0.04878050201847128,0.1834861860004222,0.13,0.12,0.7,0.01,16965,252,-0.9413%,-0.0008,0.7957,1.0379,0.0732,1.9264%,2.1685%,21.0887%,-1.2440%,14
"Stifel Nicolaus Maintains Hold on Fortinet, Raises Price Target to $95",2019-04-16,FTNT,2019-04-16 12:59:00+00:00,FORTINET INC,93132.0,34959E10,-0.01228731498122215,-0.017862841486930958,-0.03157895897597229,-0.02636898727012793,-0.019032438379835592,-0.022966545486451384,-0.19138755673312813,-0.09930891985501356,0.02707369439303875,0.06177521233830596,0.062486034909284616,0.10618028979957672,0.11734334449321615,0.13600574755525785,0.3106675746016989,0.13,0.12,0.7,0.01,93132,252,-1.2287%,0.0011,0.903,-0.0139,-1.522,1.7675%,2.3572%,43.7791%,-0.2948%,11
Fulton Financial Q1 EPS $0.33 Beats $0.32 Estimate,2019-04-16,FULT,2019-04-16 20:32:00+00:00,FULTON FINANCIAL CORP PA,88197.0,36027110,0.02463051863014698,0.0,-0.01201916206628073,-0.013221112706119031,0.020432703467834212,0.020432703272784014,-0.03245186383867804,-0.0035675039203314496,-0.01873108558356762,-0.00245705697775378,-0.0018439249649097045,0.002469075988817293,0.020100485150437164,-0.04063371240580871,0.00038982078163352085,0.13,0.12,0.7,0.01,88197,252,2.4631%,0.0004,1.0677,1.0578,1.3065,0.9282%,1.4514%,59.1017%,1.2845%,8
Genetic Technologies Extends Contract With Paul Kasian As Interim CEO Until June 2019,2019-04-16,GENE,2019-04-16 08:20:00+00:00,GENETIC TECHNOLOGIES LTD,90899.0,37185R30,-0.02692528627812862,0.0742580588463082,0.08659005799005959,0.08247941323923369,0.057815284598574435,0.026300059605084858,0.246906706285956,0.2921241910221253,0.06068787232519868,0.1351650214149882,0.16348579601094193,0.15667481603987277,0.09438376199155862,0.2299130027563263,-0.058303271498585496,0.13,0.12,0.7,0.01,90899,252,-2.6925%,-0.0004,0.7845,1.5702,1.3461,4.5832%,4.7131%,5.4342%,-3.9574%,13
Gilead And Insitro Announce Strategic Collaboration To Discover And Develop Novel Therapies For Nonalcoholic Steatohepatitis,2019-04-16,GILD,2019-04-16 11:04:00+00:00,GILEAD SCIENCES INC,77274.0,37555810,-0.0136023135855794,-0.019987618550658226,-0.024635886667910945,-0.041369723255262336,-0.02696004963218812,0.005113136933120321,-0.018593134471047046,0.03630516951013374,0.0022978174965828657,-0.013270958745543626,-0.02922850366142693,-0.028940292874729434,-0.006830553582219401,0.009415226690784984,-0.03763697092544249,0.13,0.12,0.7,0.01,77274,252,-1.3602%,-0.0007,0.8676,0.1182,-0.0229,1.3208%,1.5791%,30.0450%,-1.4890%,15
Barclays Downgrades Global Partners to Underweight,2019-04-16,GLP,2019-04-16 10:47:00+00:00,GLOBAL PARTNERS LP,90886.0,37946R10,-0.01121310982853174,0.03209979753371717,0.046592238480100745,0.07401047955809492,0.06108475384408396,0.006616342590649804,0.09914659550046445,0.07471219326824952,0.06320384027711223,0.04831655811835711,0.005679793641595765,-0.06350878802463489,-0.024177519729811858,0.037421796214965664,0.023704022907321987,0.13,0.12,0.7,0.01,90886,252,-1.1213%,0.001,0.6477,-0.0617,0.2909,1.5924%,1.6934%,11.5754%,-1.4344%,6
Hearing Google Mentioned Positively At OTR Global,2019-04-16,GOOGL,2019-04-16 13:50:00+00:00,ALPHABET INC,90319.0,02079K30,0.00438636215403676,-0.03085497688509009,-0.06010379692582035,-0.03587342006374583,-0.0012404160171918255,0.05646625776663172,-0.10723257477636916,-0.12823923370255585,0.03734448962096537,0.04330367646959621,-0.0004195172942981218,-0.020214826952045573,0.03341345909623361,0.03872974344325453,-0.10912284275234241,0.13,0.12,0.7,0.01,90319,252,0.4386%,-0.0001,1.152,-0.3409,-0.7359,0.9126%,1.6378%,68.9509%,0.8420%,7
"Morgan Stanley Maintains Equal-Weight on Group 1 Automotive, Raises Price Target to $67",2019-04-16,GPI,2019-04-16 13:48:00+00:00,GROUP 1 AUTOMOTIVE INC,85427.0,39890510,0.03902097791433334,-0.0009701679809951402,9.245049170658604e-12,-0.03159653767048087,0.03464523203109682,0.07358643813351806,0.04684031320817161,0.13419775097865627,-0.01475387904793024,-0.000287955466399481,0.0001439301754972977,0.009741178277958618,0.04436085804213685,0.11369462257665264,0.15387818653050345,0.13,0.12,0.7,0.01,85427,252,3.9021%,0.0011,0.8337,1.2382,1.0079,1.7221%,1.9822%,24.5160%,2.9455%,13
Hasbro Inc Q1 2019 Earnings Conference Call Will Be Held Thirty Minutes Earlier At 8:00AM Eastern Time On April 23,2019-04-16,HAS,2019-04-16 17:15:00+00:00,HASBRO INC,52978.0,41805610,0.02013418823480606,0.005575378891080618,-0.010035699541317777,-0.01750668716979331,0.15053523683306058,0.14598050364807058,0.10029394328089314,0.22657743001387787,0.003882653545588255,0.02399540189205207,0.02698604269311633,0.015948282382083345,0.026027115913281218,-0.008459283016838293,0.0014885048082655672,0.13,0.12,0.7,0.01,52978,252,2.0134%,0.0001,0.6195,0.4164,0.0217,1.4482%,1.5951%,17.5708%,1.8742%,20
Hudbay Announces Commencement Of Legal Proceedings By Waterton,2019-04-16,HBM,2019-04-16 11:10:00+00:00,HUDBAY MINERALS INC,12332.0,44362810,0.02049175091087818,0.012048213742673397,-0.026773736718979646,-0.06425703291540441,-0.08433730297861086,-0.1365461842252499,-0.3493975570404163,-0.34404280868254655,-0.04313724488019943,-0.009472219351820188,-0.02399997819845745,-0.02529960826915556,-0.004081597328044584,0.06360654450027114,0.30395891487307325,0.13,0.12,0.7,0.01,12332,252,2.0492%,0.0006,1.5848,1.1791,0.5134,2.8023%,3.2383%,25.1157%,1.3520%,8
"Hooker Furniture Q4 EPS $1.24 Up From $0.72 YoY, Sales $200.48M Beat $197.97M Estimate",2019-04-16,HOFT,2019-04-16 20:31:00+00:00,HOOKER FURNISHINGS CORP,89416.0,43903810,0.01511584967374802,-0.06651224941015244,-0.07213760244740153,-0.06320316964212114,-0.06585042064185087,-0.011912594320196312,-0.09827926072783366,-0.2880488665538238,0.0013454731088131666,-0.013911893413381393,0.0057432463261450906,0.023375740737232142,0.035838577289383666,-0.044570987150570285,0.039029070203277394,0.13,0.12,0.7,0.01,89416,252,1.5116%,-0.0004,1.0288,1.8534,0.7218,2.0213%,2.4286%,30.7293%,0.6424%,14
"Interactive Brokers Group Q1 EPS $0.64 Beats $0.60 Estimate, Sales $558M Beat $492.65M Estimate",2019-04-16,IBKR,2019-04-16 20:10:00+00:00,INTERACTIVE BROKERS GROUP INC,92043.0,45841N10,0.01634833216667175,0.0020513318705583927,-0.019712683259561325,-0.03163104649647419,-0.06531342345610613,-0.14498526896997788,-0.1348805672395772,-0.1705502029869458,-0.013792149831582168,-0.01468521898746089,-0.0035997757320117563,-0.027020479354550764,-0.06293261682137474,0.026073051917896217,0.07662360214926811,0.13,0.12,0.7,0.01,92043,252,1.6348%,-0.0011,1.2518,0.0269,0.4906,1.5419%,1.9090%,34.7621%,1.1235%,14
"IBM Tops Street Estimates On Earnings, Comes Up Short On Sales Expectations",2019-04-16,IBM,2019-04-16 20:21:00+00:00,INTERNATIONAL BUSINESS MACHS COR,12490.0,45920010,0.00861713383346796,-0.041546083986759186,-0.03314039833016669,-0.043061870700082494,-0.03575859378225399,-0.03155575132175159,-0.0965898995580674,-0.004763793682210471,-0.0031175073236227036,0.0008345743999536026,0.006152912806826949,0.0035566947891105816,0.004186955929065483,0.03951456507998308,0.19155607251554851,0.13,0.12,0.7,0.01,12490,252,0.8617%,-0.0005,0.9125,-0.2685,-0.0875,1.1909%,1.4940%,36.4657%,0.8338%,12
"IBM shares trading lower following mixed Q1 results, inline Q2 EPS guidance.",2019-04-16,IBM,2019-04-16 20:14:00+00:00,INTERNATIONAL BUSINESS MACHS COR,12490.0,45920010,0.00861713383346796,-0.041546083986759186,-0.03314039833016669,-0.043061870700082494,-0.03575859378225399,-0.03155575132175159,-0.0965898995580674,-0.004763793682210471,-0.0031175073236227036,0.0008345743999536026,0.006152912806826949,0.0035566947891105816,0.004186955929065483,0.03951456507998308,0.19155607251554851,0.13,0.12,0.7,0.01,12490,252,0.8617%,-0.0005,0.9125,-0.2685,-0.0875,1.1909%,1.4940%,36.4657%,0.8338%,12
"IBM Q1 Adj. EPS $2.25 vs $2.22 Estimate, Sales $18.2B vs $18.51B Est.",2019-04-16,IBM,2019-04-16 20:06:00+00:00,INTERNATIONAL BUSINESS MACHS COR,12490.0,45920010,0.00861713383346796,-0.041546083986759186,-0.03314039833016669,-0.043061870700082494,-0.03575859378225399,-0.03155575132175159,-0.0965898995580674,-0.004763793682210471,-0.0031175073236227036,0.0008345743999536026,0.006152912806826949,0.0035566947891105816,0.004186955929065483,0.03951456507998308,0.19155607251554851,0.13,0.12,0.7,0.01,12490,252,0.8617%,-0.0005,0.9125,-0.2685,-0.0875,1.1909%,1.4940%,36.4657%,0.8338%,13
IBM Sees FY19 Adj. EPS At Least $13.90 vs $13.91 Estimate,2019-04-16,IBM,2019-04-16 20:06:00+00:00,INTERNATIONAL BUSINESS MACHS COR,12490.0,45920010,0.00861713383346796,-0.041546083986759186,-0.03314039833016669,-0.043061870700082494,-0.03575859378225399,-0.03155575132175159,-0.0965898995580674,-0.004763793682210471,-0.0031175073236227036,0.0008345743999536026,0.006152912806826949,0.0035566947891105816,0.004186955929065483,0.03951456507998308,0.19155607251554851,0.13,0.12,0.7,0.01,12490,252,0.8617%,-0.0005,0.9125,-0.2685,-0.0875,1.1909%,1.4940%,36.4657%,0.8338%,11
IBM To Report Q1 Earnings After The Closing Bell; Co. Historically Issues Its Report Just After 4:05 p.m. ET,2019-04-16,IBM,2019-04-16 19:53:00+00:00,INTERNATIONAL BUSINESS MACHS COR,12490.0,45920010,0.00861713383346796,-0.041546083986759186,-0.03314039833016669,-0.043061870700082494,-0.03575859378225399,-0.03155575132175159,-0.0965898995580674,-0.004763793682210471,-0.0031175073236227036,0.0008345743999536026,0.006152912806826949,0.0035566947891105816,0.004186955929065483,0.03951456507998308,0.19155607251554851,0.13,0.12,0.7,0.01,12490,252,0.8617%,-0.0005,0.9125,-0.2685,-0.0875,1.1909%,1.4940%,36.4657%,0.8338%,19
"Stifel Nicolaus Maintains Hold on IDEX, Raises Price Target to $153",2019-04-16,IEX,2019-04-16 13:00:00+00:00,IDEX CORP,75591.0,45167R10,-0.002752755302935839,-0.008280865848064423,-0.00808829440374459,-0.013994047257451014,0.005970008666538851,-0.008537694590960099,-0.01876737961851105,0.10018357512369502,-0.006739985663443804,-0.008253367112076138,0.005341754420397082,-0.007623383477962653,0.0027603547045389476,0.07323946163685968,0.13327053669555844,0.13,0.12,0.7,0.01,75591,252,-0.2753%,0.0001,1.0404,0.1471,-0.0138,0.9641%,1.4142%,53.5278%,-0.4307%,11
"WSJ, Citing Sources, Reports Third Point And Pershing Square Sold Stakes In IEX Group",2019-04-16,IEX,2019-04-16 11:19:00+00:00,IDEX CORP,75591.0,45167R10,-0.002752755302935839,-0.008280865848064423,-0.00808829440374459,-0.013994047257451014,0.005970008666538851,-0.008537694590960099,-0.01876737961851105,0.10018357512369502,-0.006739985663443804,-0.008253367112076138,0.005341754420397082,-0.007623383477962653,0.0027603547045389476,0.07323946163685968,0.13327053669555844,0.13,0.12,0.7,0.01,75591,252,-0.2753%,0.0001,1.0404,0.1471,-0.0138,0.9641%,1.4142%,53.5278%,-0.4307%,14
International Paper shares are trading lower after Bank of America downgraded the company's stock from Buy to Neutral.,2019-04-16,IP,2019-04-16 14:26:00+00:00,INTERNATIONAL PAPER CO,21573.0,46014610,-0.04609179869294167,-0.021153435111045726,-0.010688032985813445,-0.016032091841441942,-0.013805364839644563,0.024716112469404194,-0.05972031254823251,-0.03651746256721344,-0.014237782917916775,0.0004249989096014595,0.0031962820440649686,-0.005912136519820699,-0.01196221768925787,0.0248150450136968,0.05717976452871465,0.13,0.12,0.7,0.01,21573,252,-4.6092%,-0.0007,1.1627,-0.0781,0.4644,1.4088%,1.7513%,35.2910%,-5.1293%,18
Bank of America Downgrades International Paper to Neutral,2019-04-16,IP,2019-04-16 13:50:00+00:00,INTERNATIONAL PAPER CO,21573.0,46014610,-0.04609179869294167,-0.021153435111045726,-0.010688032985813445,-0.016032091841441942,-0.013805364839644563,0.024716112469404194,-0.05972031254823251,-0.03651746256721344,-0.014237782917916775,0.0004249989096014595,0.0031962820440649686,-0.005912136519820699,-0.01196221768925787,0.0248150450136968,0.05717976452871465,0.13,0.12,0.7,0.01,21573,252,-4.6092%,-0.0007,1.1627,-0.0781,0.4644,1.4088%,1.7513%,35.2910%,-5.1293%,8
"Professional Diversity FY18 EPS $(3.29) Up From $(5.68) YoY, Sales $8.5M Down From $16.1M YoY",2019-04-16,IPDN,2019-04-16 18:31:00+00:00,PROFESSIONAL DIVERSITY NETWK INC,13828.0,74312Y30,0.02121210098266602,0.029673634096980095,0.04575670157452327,0.01928785299883118,0.005934785486251926,-0.006735852125256625,-0.1513353064461599,-0.22551930325252345,-0.011739359237253666,0.044303754122910544,-0.006024089083173201,0.031217778706279287,0.018518501406485255,1.1568627524898725,1.4264705388294785,0.13,0.12,0.7,0.01,13828,252,2.1212%,0.0038,0.3785,1.1146,1.5508,7.0736%,7.1336%,1.6759%,0.8480%,15
Professional Diversity Network shares trading higher following news the company signed a letter of intent to purchase a 51 percent stake in Jiangxi PDN Culture Media Co.,2019-04-16,IPDN,2019-04-16 18:11:00+00:00,PROFESSIONAL DIVERSITY NETWK INC,13828.0,74312Y30,0.02121210098266602,0.029673634096980095,0.04575670157452327,0.01928785299883118,0.005934785486251926,-0.006735852125256625,-0.1513353064461599,-0.22551930325252345,-0.011739359237253666,0.044303754122910544,-0.006024089083173201,0.031217778706279287,0.018518501406485255,1.1568627524898725,1.4264705388294785,0.13,0.12,0.7,0.01,13828,252,2.1212%,0.0038,0.3785,1.1146,1.5508,7.0736%,7.1336%,1.6759%,0.8480%,27
"Professional Diversity Network Reports Signed Letter Of Intent For Purchase Of 51% Stake In Jiangxi PDN Culture Media Co., No Terms Disclosed",2019-04-16,IPDN,2019-04-16 18:01:00+00:00,PROFESSIONAL DIVERSITY NETWK INC,13828.0,74312Y30,0.02121210098266602,0.029673634096980095,0.04575670157452327,0.01928785299883118,0.005934785486251926,-0.006735852125256625,-0.1513353064461599,-0.22551930325252345,-0.011739359237253666,0.044303754122910544,-0.006024089083173201,0.031217778706279287,0.018518501406485255,1.1568627524898725,1.4264705388294785,0.13,0.12,0.7,0.01,13828,252,2.1212%,0.0038,0.3785,1.1146,1.5508,7.0736%,7.1336%,1.6759%,0.8480%,22
"Stifel Nicolaus Maintains Buy on ITT, Raises Price Target to $69",2019-04-16,ITT,2019-04-16 13:02:00+00:00,I T T INC,12570.0,45073V10,0.00662679597735405,0.004174729343503714,0.005138081301341968,0.0020873647684385155,-0.002890178018268963,-0.03452147913430448,-0.05876685758394806,0.04636559196958823,-0.010554931126534939,0.010617408385366511,0.028595135286378914,0.009627940747356512,0.0382614330209361,0.06288662017281244,0.18649704036761827,0.13,0.12,0.7,0.01,12570,252,0.6627%,0.0008,1.3382,0.6135,0.5557,1.2889%,1.8072%,49.1344%,0.0190%,11
"Stifel Nicolaus Maintains Hold on Illinois Tool Works, Raises Price Target to $145",2019-04-16,ITW,2019-04-16 13:01:00+00:00,ILLINOIS TOOL WORKS INC,56573.0,45230810,0.01368721853941679,-0.010142669081687927,0.0036767156513819454,-0.003549904734538867,-0.0059588104123471375,-0.02155305196875945,-0.10706814246322383,-0.03330526587221316,-0.004987204447388538,0.008358668577476358,0.025908053907349737,0.01111033456749877,0.049076439917937975,0.08569622707091806,0.181196890782803,0.13,0.12,0.7,0.01,56573,252,1.3687%,0.0001,1.0655,0.1649,0.3947,1.1957%,1.5407%,39.7730%,0.9321%,13
J.B. Hunt Misses Analysts' First Quarter Earnings And Revenue Estimates,2019-04-16,JBHT,2019-04-16 14:15:00+00:00,HUNT J B TRANSPORT SERVICES INC,42877.0,44565810,-0.0494786836206913,-0.0176505446434021,-0.030614276609019053,-0.016553609481946507,-0.01775028629893649,-0.08446351386061679,-0.1450409959175829,-0.07064453682305216,-0.011061119846999645,0.007640908119662004,0.030474728902064818,0.014325524184514382,0.019816365951507375,-0.005561284218692508,0.058366224595060245,0.13,0.12,0.7,0.01,42877,252,-4.9479%,-0.0006,0.9901,0.4068,0.4889,1.2113%,1.5203%,36.5266%,-5.5408%,10
"Morgan Stanley Maintains Equal-Weight on JB Hunt Transport Servs, Lowers Price Target to $95",2019-04-16,JBHT,2019-04-16 13:49:00+00:00,HUNT J B TRANSPORT SERVICES INC,42877.0,44565810,-0.0494786836206913,-0.0176505446434021,-0.030614276609019053,-0.016553609481946507,-0.01775028629893649,-0.08446351386061679,-0.1450409959175829,-0.07064453682305216,-0.011061119846999645,0.007640908119662004,0.030474728902064818,0.014325524184514382,0.019816365951507375,-0.005561284218692508,0.058366224595060245,0.13,0.12,0.7,0.01,42877,252,-4.9479%,-0.0006,0.9901,0.4068,0.4889,1.2113%,1.5203%,36.5266%,-5.5408%,14
"BMO Capital Maintains Market Perform on JB Hunt Transport Servs, Lowers Price Target to $106",2019-04-16,JBHT,2019-04-16 13:23:00+00:00,HUNT J B TRANSPORT SERVICES INC,42877.0,44565810,-0.0494786836206913,-0.0176505446434021,-0.030614276609019053,-0.016553609481946507,-0.01775028629893649,-0.08446351386061679,-0.1450409959175829,-0.07064453682305216,-0.011061119846999645,0.007640908119662004,0.030474728902064818,0.014325524184514382,0.019816365951507375,-0.005561284218692508,0.058366224595060245,0.13,0.12,0.7,0.01,42877,252,-4.9479%,-0.0006,0.9901,0.4068,0.4889,1.2113%,1.5203%,36.5266%,-5.5408%,15
"Stifel Nicolaus Maintains Hold on JB Hunt Transport Servs, Lowers Price Target to $107",2019-04-16,JBHT,2019-04-16 13:03:00+00:00,HUNT J B TRANSPORT SERVICES INC,42877.0,44565810,-0.0494786836206913,-0.0176505446434021,-0.030614276609019053,-0.016553609481946507,-0.01775028629893649,-0.08446351386061679,-0.1450409959175829,-0.07064453682305216,-0.011061119846999645,0.007640908119662004,0.030474728902064818,0.014325524184514382,0.019816365951507375,-0.005561284218692508,0.058366224595060245,0.13,0.12,0.7,0.01,42877,252,-4.9479%,-0.0006,0.9901,0.4068,0.4889,1.2113%,1.5203%,36.5266%,-5.5408%,14
JB Hunt Transport Services shares are trading lower after the company reported worse-than-expected Q1 results.,2019-04-16,JBHT,2019-04-16 12:24:00+00:00,HUNT J B TRANSPORT SERVICES INC,42877.0,44565810,-0.0494786836206913,-0.0176505446434021,-0.030614276609019053,-0.016553609481946507,-0.01775028629893649,-0.08446351386061679,-0.1450409959175829,-0.07064453682305216,-0.011061119846999645,0.007640908119662004,0.030474728902064818,0.014325524184514382,0.019816365951507375,-0.005561284218692508,0.058366224595060245,0.13,0.12,0.7,0.01,42877,252,-4.9479%,-0.0006,0.9901,0.4068,0.4889,1.2113%,1.5203%,36.5266%,-5.5408%,15
