headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,ret_f11,ret_f12,ret_f13,ret_f14,ret_f15,ret_f16,ret_f17,ret_f18,ret_f19,ret_f20,ret_f21,ret_f22,ret_f23,ret_f24,ret_f25,ret_f26,ret_f27,ret_f28,ret_f29,ret_f30,ret_f31,ret_f32,ret_f33,ret_f34,ret_f35,ret_f36,ret_f37,ret_f38,ret_f39,ret_f40,ret_f41,ret_f42,ret_f43,ret_f44,ret_f45,ret_f46,ret_f47,ret_f48,ret_f49,ret_f50,ret_f51,ret_f52,ret_f53,ret_f54,ret_f55,ret_f56,ret_f57,ret_f58,ret_f59,ret_f60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
Deutsche Bank Said To See $1.7B Lost Revenue In Commerzbank Deal,2019-04-15,DB,2019-04-15 13:15:00+00:00,DEUTSCHE BANK A G,89199.0,D1819089,0.003484400454908609,0.02662031725049019,0.03356481000745415,0.01620363245004941,-0.011574117369553827,-0.04166673545671129,-0.18535349711241955,-0.11942835589195888,0.026221608743071556,0.048721024837476534,0.044902899671147356,0.03113763609506459,0.060344799173865704,-0.07319702236894232,-0.07319702174086584,-0.05319150164723396,0.1011236310005188,-0.04081634804606438,-0.05319150164723396,-0.0280898604542017,0.02890170551836491,-0.00561797246336937,0.02824862860143185,0.02197800017893314,0.0161290168762207,0.04761906713247299,-0.06060606241226196,0.005376338958740234,-0.07486630231142044,-0.06936416029930115,0.05590064078569412,0.1823529005050659,0.03482583910226822,0.03846161812543869,-0.02314823493361473,0.01895744167268276,0.03255810588598251,0.04054050147533417,0.07792210578918457,0.05622494220733643,-0.01140692364424467,0.01923084259033203,-0.06037738919258118,0.07630524039268494,-0.01492535881698132,0.01515149977058172,0.05223875492811203,-0.003546095918864012,0.03202852606773376,-0.02413798868656158,0.01060069724917412,0.02097908593714237,0.006849308498203754,-0.003401357214897871,-0.07849829643964767,-0.03703708946704865,-0.007692300714552402,0.06976746767759323,0.007246369961649179,-0.007194237783551216,-0.03260866552591324,-0.02621729113161564,0.02307699434459209,-0.02255645766854286,-0.05384610593318939,-0.05284557491540909,0.06437772512435913,0.0,-0.04032254219055176,-0.02521015889942646,-0.01724136248230934,-0.01315788272768259,0.03555552288889885,0.04721035808324814,-0.02868859469890594,-0.09,-0.22,-0.53,0.01,89199,252,0.3484%,-0.0014,1.4664,0.4654,1.5342,1.9180%,2.3463%,33.1736%,1.3922%,11
Fed's Evans Says He Could See A Scenario Where Fed Cuts Rates To Support Inflation But It's Not His Base Case,2019-04-15,DIA,2019-04-15 18:22:00+00:00,SPDR DOW JONES IND AVG ETF TRUST,85765.0,78467X10,-0.000984624377451837,0.0027292415034025908,0.0027292415034025908,0.007230847892209624,0.01072032652818633,0.008103246456545365,-0.04458616683228078,0.032587106412630185,0.010214283131062984,0.009441900925931224,0.009789291367469755,-0.0003406884089764972,0.01906379999272767,0.01615357583641086,0.09785643168407732,0.01539467088878155,0.002580642700195313,0.0009652730659581721,0.008357448503375053,0.005419192370027304,-0.01109703164547682,0.007694766391068697,0.01240850705653429,0.0003142749483231455,0.01413756981492043,0.003407701849937439,-0.02006791159510612,0.01480779238045216,0.003415107494220138,0.004950490314513445,-0.001539385411888361,0.0326857678592205,-0.00889173336327076,0.008971505798399448,0.009209302254021168,0.01195717882364988,0.0065298224799335,0.03243742138147354,-0.008677352219820023,0.0120735801756382,-0.004771841689944267,0.001198708894662559,-0.005387617740780115,0.037917610257864,0.02261521480977535,0.01644451357424259,0.01450489461421967,0.01402260549366474,-0.01464210636913776,0.01541005447506905,-0.002981046214699745,0.02419133856892586,0.010350301861763,0.01523514185100794,-0.003104857401922345,0.02491572685539722,0.008862963877618313,0.01029116101562977,0.0,0.01192545425146818,0.005155882332473993,-0.0139228068292141,0.003467906732112169,-0.01209572702646255,0.005747114773839712,0.00968942604959011,-0.01156499050557613,0.004232063423842192,0.0131382942199707,-0.02030824683606625,0.02322678081691265,-0.004637598991394043,-0.0009808018803596497,0.003436411032453179,0.001956898486241698,-0.09,-0.22,-0.53,0.01,85765,252,-0.0985%,0.0,1.0029,-0.2388,0.1107,0.2400%,0.9727%,93.9112%,-0.0119%,21
Diana Shipping Announces the Sale of a Panamax Dry Bulk Vessel for $7M,2019-04-15,DSX,2019-04-15 13:06:00+00:00,DIANA SHIPPING INC,90630.0,Y2066G10,0.05592107772827148,-0.021806832402944565,-0.021806832402944565,-0.021806832402944565,-0.021806832257269315,-0.009345784836679694,-0.006230519785524802,0.14953272049147226,-0.02250801771879196,-0.006535942022823038,0.04109584790621179,0.006622507271146327,0.07801419493283435,0.16475098944910993,-0.06461539823375473,-0.00384789309464395,0.005496995523571968,-0.0004432443820405751,0.005173665471374989,-0.007941190153360367,-0.0002964222221635282,0.04329771921038628,-0.0105173084884882,0.007038176525384188,-0.01269432902336121,-0.002600408857688308,-0.004200476687401533,0.0008726917440071702,0.01525945495814085,-0.0007157608051784337,0.003724425565451384,0.0004281258734408766,-0.002139822114259005,0.003573981579393148,-0.002848959527909756,-0.001285661943256855,-0.02860820852220058,-0.002945141633972526,-0.01373505126684904,-0.007187717128545046,0.004374057520180941,-0.008932686410844326,-0.0001527976855868474,0.01451496779918671,0.02168666757643223,-0.00132659706287086,0.01033205818384886,0.004674940835684538,-0.004071525298058987,-0.007446262519806623,-0.005295684095472097,0.01035192143172026,0.004244744312018156,-0.03993583843111992,-0.01745865307748318,-0.01236098632216454,-0.008760913275182247,0.0105744656175375,-0.009526793844997883,-0.00599175738170743,-0.003648469923064113,-0.00700529245659709,0.005611708853393793,-0.01116072665899992,0.006449495442211628,0.004485783632844687,-0.00478467671200633,-0.0217948816716671,0.007044565863907337,-0.003579001408070326,0.01861223578453064,-0.00689213490113616,-0.0008069599280133843,-0.00274589192122221,0.0008098353864625096,-0.09,-0.22,-0.53,0.01,90630,252,5.5921%,-0.0003,0.907,0.7568,0.1429,2.3761%,2.5729%,14.7112%,5.9329%,13
BarronsOnline Reporter Tae Kim Tweets: Apex is in danger of falling out of the top 10,2019-04-15,EA,2019-04-15 00:27:00+00:00,ELECTRONIC ARTS INC,75828.0,28551210,-0.0390847809612751,-0.041083257645368576,-0.060296389285166896,-0.04813489278392946,-0.03290752653031381,-0.032703087723983226,-0.05416449105171495,-0.04455800193090631,0.012427917681634426,0.022081748558391956,0.03643767781363971,0.024137600007761995,0.001967969460396901,0.045375198939236805,0.13245111795961662,0.01995015703141689,-0.01626817509531975,0.00952144991606474,0.005460347514599562,0.002221677452325821,-0.01428566593676805,0.01574215479195118,-0.0007380711613222957,-0.003692705882713199,-0.0004942045197822154,-0.002472244435921311,-0.006691366899758577,0.01072845514863729,0.0009874331299215555,0.003205945016816258,0.0,0.01204517856240273,-0.003886321559548378,-0.002926089568063617,0.003912933636456728,-0.004141246434301138,-0.004403138533234596,-0.004668364766985178,-0.002715299837291241,0.004950419533997774,-0.007389144040644169,0.008933017961680889,0.002951277187094092,0.01299663074314594,-0.008714611642062664,-0.00146523502189666,-0.001467291731387377,-0.00146954134106636,-0.006867764983326197,0.001728814328089356,0.008629153482615948,0.00122217636089772,-0.005126930773258209,-0.002208592602983117,0.000983790378086269,0.006879576947540045,-0.0009761082474142313,-0.006106497719883919,0.00884739775210619,0.01096225995570421,0.0004819387395400554,-0.004816974047571421,-0.0002419729280518368,0.0009682183153927326,-0.002902030013501644,-0.0004850947880186141,-0.005338447168469429,0.003171438118442893,0.0004863924696110189,-0.00437531154602766,-0.0004882924258708954,0.001221374026499689,-0.00292761018499732,-0.00685096113011241,-0.01207198016345501,-0.09,-0.22,-0.53,0.01,75828,252,-3.9085%,-0.0013,0.9474,0.2434,-0.7689,2.1774%,2.5129%,24.9201%,-4.2082%,16
"Nomura Upgrades Eastman Chemical to Buy, Raises Price Target to $93",2019-04-15,EMN,2019-04-15 10:38:00+00:00,EASTMAN CHEMICAL CO,80080.0,27743210,0.0,0.00679056067019701,-0.0021443926742732433,0.0010721504823765216,-0.007148035925059637,-0.06028121414120635,-0.1939480386519019,-0.09521553946467287,0.027543149888515472,0.028298484008398406,0.0346358345470541,0.01893669876563986,0.10622042278674715,0.01662734455858983,0.10176559171892485,-0.01366188656538725,-0.008116243407130241,-0.05174186825752258,0.005115514155477285,0.00981898233294487,0.02570892125368118,-0.03057369776070118,0.005068555008620024,0.04778159409761429,-0.03495552763342857,0.002166209975257516,0.03106624446809292,0.01433378364890814,-0.006200473755598068,0.005948979407548904,0.01187557633966208,-0.04784760624170303,0.004740740172564983,-0.007797715719789267,0.01757017709314823,0.02154665999114513,0.01372431311756372,0.01154343225061893,0.04066874831914902,0.02319494262337685,0.005204166285693645,0.01061775255948305,0.006946280132979155,0.008924687281250954,0.003675059415400028,0.002937805838882923,-0.002632005140185356,0.007831770926713943,0.003632066072896123,-0.003282270627096295,-0.006543962750583887,0.01245169341564178,-0.009989946149289608,0.02433649450540543,0.005091041792184114,-0.05250586941838264,0.009474960155785084,-0.003115404862910509,-0.01037371158599854,0.004605276510119438,0.01842392981052399,-0.004844192881137133,-0.01912640035152435,0.02384720183908939,0.006391241680830717,0.01052766758948565,-0.003416413906961679,0.02442019805312157,-0.03011777997016907,0.005708006676286459,-0.01016522292047739,0.02036803588271141,-0.01488720532506704,-0.00736456923186779,0.1390342861413956,-0.09,-0.22,-0.53,0.01,80080,252,0.0000%,-0.0009,1.2301,0.309,0.4778,1.0734%,1.5606%,52.6864%,0.4248%,11
Stifel Nicolaus Downgrades EnLink Midstream to Hold,2019-04-15,ENLC,2019-04-15 12:01:00+00:00,ENLINK MIDSTREAM LLC,14505.0,29336T10,-0.008709394372999668,0.0071884342469275,-0.019968050944575655,-0.033546331559373255,-0.01277961574370634,-0.04417990436561392,-0.12676139801959052,-0.13657305811996923,0.01772766001522541,0.031862773144469614,0.022672041986598224,0.0023809308838831367,-0.01173706026415855,0.11572441995237992,0.1489741788283705,0.03429149463772774,-0.02535350807011127,-0.002000950975343585,-0.01954893581569195,-0.01508180424571037,-0.007526527624577284,-0.01046029012650251,-0.01136364415287971,-0.02459230646491051,0.0131542757153511,-0.001352530438452959,0.005417138803750277,-0.004579692147672176,0.01001350302249193,0.0008038257947191596,-0.01285139378160238,-0.02278275415301323,-0.02553422749042511,0.01765875518321991,-0.03554437309503555,-0.02785836160182953,-0.01164177246391773,-0.0187254287302494,-0.008618115447461605,-0.02359510585665703,0.02607312239706516,0.01735362224280834,-0.00974728912115097,-0.005536650307476521,-0.0009280109079554677,0.01919501461088657,-0.003341336734592915,0.009143530391156673,-0.0205376110970974,0.01110085099935532,-0.00487953145056963,0.02696896158158779,0.0002984821330755949,0.01730304397642612,-0.04633425548672676,0.005227495916187763,0.01376570109277964,0.05461682006716728,-0.006867000833153725,0.02564100921154022,-0.005617891903966665,0.001412407727912068,-0.009308937005698681,0.002562646754086018,-0.03834133967757225,0.0091552734375,0.0008780391071923077,0.0198830496519804,-0.003153687110170722,-0.004026441834867001,0.01386080030351877,-0.01253211125731468,0.06518610566854477,-0.02707825601100922,-0.001113301259465516,-0.09,-0.22,-0.53,0.01,14505,252,-0.8709%,-0.0001,1.0747,0.5151,0.3912,1.9691%,2.2229%,21.5339%,-0.4685%,7
"Jefferies Downgrades EnLink Midstream to Hold, Announces $13 Price Target",2019-04-15,ENLC,2019-04-15 12:00:00+00:00,ENLINK MIDSTREAM LLC,14505.0,29336T10,-0.008709394372999668,0.0071884342469275,-0.019968050944575655,-0.033546331559373255,-0.01277961574370634,-0.04417990436561392,-0.12676139801959052,-0.13657305811996923,0.01772766001522541,0.031862773144469614,0.022672041986598224,0.0023809308838831367,-0.01173706026415855,0.11572441995237992,0.1489741788283705,-0.115301139652729,-0.0640907734632492,0.005242459010332823,0.0123858917504549,-0.009658700786530972,-0.01462941337376833,0.01847579702734947,-0.01749274134635925,-0.01747447066009045,0.002684561302885413,-0.01004013512283564,0.01690331287682056,0.007646261248737574,0.01814586482942104,0.009073194116353989,0.02569046802818775,0.004383258987218142,-0.01527436543256044,0.003165570786222816,0.04165344685316086,0.03332330659031868,-0.01553792972117662,0.0,-0.002084678504616022,-0.0211876779794693,-0.006402411032468081,0.00736427353695035,0.03777026385068893,0.02935133501887321,0.01596810296177864,0.001964627997949719,0.01988792978227139,0.02279598638415337,0.01772287301719189,0.03535620495676994,-0.004077468067407608,0.01484129950404167,0.03429149463772774,-0.02535350807011127,-0.002000950975343585,-0.01954893581569195,-0.01508180424571037,-0.007526527624577284,-0.01046029012650251,-0.01136364415287971,-0.02459230646491051,0.0131542757153511,-0.001352530438452959,0.005417138803750277,-0.004579692147672176,0.01001350302249193,0.0008038257947191596,-0.01285139378160238,-0.02278275415301323,-0.02553422749042511,0.01765875518321991,-0.03554437309503555,-0.02785836160182953,-0.01164177246391773,-0.0187254287302494,-0.09,-0.22,-0.53,0.01,14505,252,-0.8709%,-0.0001,1.0747,0.5151,0.3912,1.9691%,2.2229%,21.5339%,-0.4685%,10
"Enphase Energy Service Announces 2,500 Home Owners Have Jointed the Enphase Upgrade Program",2019-04-15,ENPH,2019-04-15 12:11:00+00:00,ENPHASE ENERGY INC,13323.0,29355A10,-0.03423969075083733,0.007299238350242376,0.014598476433221874,-0.014598576233772476,0.01668402756605669,0.04692385603979288,0.6986444954429403,1.0312825073555136,0.013265317305922508,-0.02167480929867993,-0.009970032125083406,0.009146358749738015,0.07583973947336808,0.09120878168471602,0.48652704703934746,-0.02282410115003586,0.0342571921646595,0.03763926774263382,0.01596051268279552,-0.006283845286816359,0.004311517812311649,-0.02518595568835735,0.02965350262820721,0.02879960462450981,-0.01524398662149906,-0.01716860756278038,0.00286375405266881,0.004854316357523203,-0.01875532418489456,-0.0005792197771370411,0.0002898329985328019,-0.04837086051702499,0.01129543595016003,0.04397906735539436,0.01504516135901213,0.0760868713259697,-0.007958320900797844,0.01203330419957638,0.02804884128272533,-0.0005931333871558309,-0.02255199104547501,-0.009714623913168907,0.01716742478311062,-0.02712482027709484,-0.01208176556974649,-0.0373157300055027,0.00325727928429842,0.04058441519737244,-0.02652101404964924,0.05512811988592148,0.001215094700455666,-0.002123777288943529,0.003040507435798645,-0.0006062581669539213,-0.02183807082474232,0.01736438274383545,-0.00975311454385519,0.0301631111651659,0.03794443979859352,-0.01439263019710779,0.006133150309324265,-0.00377361592836678,0.07663173228502274,0.01217863988131285,0.03983951359987259,0.0005142827867530286,0.007196062244474888,0.0367441326379776,-0.01550580933690071,-0.002499961759895086,-0.014035121537745,0.01601426117122173,0.006254690699279308,0.001740420004352927,0.0233308169990778,-0.09,-0.22,-0.53,0.01,13323,252,-3.4240%,0.0043,1.3274,1.6511,-0.0585,4.3121%,4.6316%,13.3235%,-2.9935%,13
EOG Resources shares are trading lower in a potential selloff. Several shares in the oil & gas space spiked on Friday on news of Chevron's acquisition of Anadarko.,2019-04-15,EOG,2019-04-15 15:34:00+00:00,EOG RESOURCES INC,75825.0,26875P10,-0.02820240147411823,0.002252210397273302,-0.0027419348848739533,0.01713670196689554,0.04386991328520562,-0.059439868325397605,-0.15364279083612487,-0.11045833953516548,0.06664634495973587,0.06664634495973587,0.06837777760526165,0.06772787291819782,0.10642988618311877,0.09220077732332,0.06729501077642053,-0.00810661818832159,0.007917446084320545,-0.004162873607128859,0.002944374922662973,-0.01717947982251644,0.007301620207726955,-0.007431809790432453,0.006012116093188524,0.004179705400019884,-0.01737927459180355,0.009066259488463402,-0.002319861901924014,-0.02384288609027863,0.01440561655908823,0.02150653675198555,-0.006823305506259203,-0.01759798265993595,0.01935815624892712,0.005840421654284,0.007596016395837069,0.001703458372503519,0.007887664251029491,-0.001041099079884589,-0.006324718240648508,-0.02126507088541985,0.01356088742613792,-0.0475391112267971,-0.001569331856444478,0.03028558008372784,0.005358148831874132,0.02124427258968353,-0.005943479016423225,0.01042686682194471,-0.001226759282872081,0.008092157542705536,-0.00974736176431179,-0.02652620710432529,0.003196971490979195,0.01085756812244654,0.007698251400142908,0.007675743661820889,0.0005054680514149368,0.003355678170919418,0.005610089283436537,0.004112555645406246,0.0002848727453965694,0.01584423705935478,0.0002453728520777076,-0.003258787095546722,-0.006609262898564339,0.01783620938658714,0.006154235452413559,0.008017165586352348,0.001816930947825313,-0.01971053518354893,0.002164258388802409,-0.000870807096362114,0.01049368921667337,0.001897491049021482,-0.004614312667399645,-0.09,-0.22,-0.53,0.01,75825,252,-2.8202%,-0.0001,1.4154,0.3169,0.8896,1.6037%,2.0437%,38.4276%,-2.1769%,28
China Investigates Ericsson Over Licensing As 5G Competition Heats Up,2019-04-15,ERIC,2019-04-15 13:50:00+00:00,ERICSSON,33452.0,29482160,-0.02028395794332027,0.002070440910756588,0.07556940833686276,0.04658382866515076,0.04554870705980174,0.024844694261019207,0.0072463426478175386,-0.019668695253731272,0.011282016523182392,0.014403229554197372,0.024948001895106264,0.0357141992184653,0.07407399987790897,0.08335411013173499,0.1766146136908402,0.002479990012943745,0.009276865050196648,-0.01102991495281458,-0.01148660108447075,0.01181298121809959,0.002763814991340041,0.0004277507832739502,-0.005367684178054333,0.010267891921103,0.00226912647485733,0.002877089893445373,-0.000141084412462078,0.002634043106809258,0.007271547336131334,-0.02650087140500546,-0.01315663568675518,0.01822850853204727,0.007903650403022766,0.001086474163457751,-0.003822185564786196,0.00814741663634777,-0.005027520935982466,-0.01293913088738918,-0.003061905037611723,-0.005566770676523447,0.005211860872805119,-0.006961098872125149,0.007976764813065529,0.006474849302321672,-0.0504169724881649,-0.0003010867512784898,-0.01601326465606689,-0.007193162105977535,-0.01454191375523806,0.004379999823868275,0.02216802164912224,-0.0009650182328186929,-0.01403149217367172,-0.02722490765154362,0.01865784451365471,0.01040691044181585,-0.00566480029374361,0.002744969911873341,-0.005010078195482492,0.003322256030514836,0.008899012580513954,-0.005128205288201571,-0.0001546328858239576,0.001598172704689205,-0.004323637578636408,0.003567010164260864,-0.009169107303023338,0.004107061307877302,-0.006471989210695028,0.01104797050356865,0.01180355995893478,-0.00290375598706305,0.003599326126277447,-0.01055434811860323,0.006161984521895647,-0.09,-0.22,-0.53,0.01,33452,252,-2.0284%,0.0017,0.9209,0.3253,0.1123,1.9019%,2.1091%,18.6838%,-1.8320%,10
"Credit Suisse Maintains Outperform on Edwards Lifesciences, Raises Price Target to $221",2019-04-15,EW,2019-04-15 15:14:00+00:00,EDWARDS LIFESCIENCES CORP,87657.0,28176E10,-0.01293626241385937,0.006130125839263201,-0.06204084931807985,-0.06325635950929631,-0.04359773561953806,-0.06954493554506624,-0.11631345441761187,0.030650546043344162,0.007091857958585024,0.015251839313214388,0.009212465053551,0.01805538254979222,0.0019861221191774803,0.1036209695640391,0.22388921667302308,-0.02074231207370758,-0.04793760180473328,-0.03161586821079254,-0.02055623568594456,-0.04320992156863213,-0.09548383951187134,0.02853064239025116,0.04022190719842911,0.01333332061767578,-0.07763154059648514,-0.05706135183572769,0.05567322671413422,-0.03840643912553787,-0.03725782409310341,0.02012385614216328,-0.02883157134056091,-0.04531249403953552,-0.06219314411282539,-0.03141358122229576,-0.02432436496019363,0.006463499274104834,-0.003669721307232976,0.0184162762016058,0.01084989868104458,-0.03041146136820316,0.09225092083215714,0.01858110353350639,0.04147589579224586,0.0270537007600069,0.03643412888050079,0.1159312054514885,0.0120643638074398,-0.01324508339166641,-0.0375838577747345,-0.05578801780939102,0.01477103494107723,-0.01310038939118385,-0.007374659180641174,0.005943530704826117,-0.06056127697229385,-0.02830193378031254,0.006472486071288586,0.04983929917216301,-0.05206740275025368,0.02261710353195667,0.02053714357316494,0.0309597235172987,0.04054053872823715,0.0634920746088028,-0.008141105063259602,-0.08755128085613251,-0.02548726834356785,-0.04307695478200912,-0.03536974266171455,-0.01833335496485233,-0.05772490426898003,0.07927919924259186,-0.01836388371884823,-0.03231293335556984,0.02899823524057865,-0.09,-0.22,-0.53,0.01,87657,252,-1.2936%,0.0004,1.0323,0.026,-0.9861,1.3903%,1.9725%,50.3183%,-1.7350%,12
Bank of Canada Survey Suggests Business Sentiment Has Turned Slightly Negative,2019-04-15,EWC,2019-04-15 14:32:00+00:00,ISHARES INC,83211.0,46428650,0.0,0.0010530251311138272,0.005264991884897485,0.0059670086483443185,0.0059670086483443185,0.0021059833546579476,-0.03404700921982218,0.026795509960027886,0.008138695731759071,0.006358188237421736,0.010642044216591984,0.012078157994696914,0.030752546713929574,0.027777795047324583,0.09408597337317404,0.001214136951602995,-0.00538940355181694,-0.002709251595661044,-0.009100866504013538,0.002056223805993795,0.007797533646225929,0.007601536810398102,0.0002693876158446074,0.001346780802123249,0.004438491538167,0.006159602198749781,-0.00146394211333245,-0.011062266305089,0.003234575502574444,0.002283693756908178,-0.0005361334187909961,0.0005364210228435695,0.004154906142503023,-0.006940692197531462,-0.003897861577570438,-0.002968576736748219,-0.007714165840297937,0.001363863586448133,0.004086067900061607,-0.001499054487794638,0.002047243528068066,-0.0005448231822811067,0.0001363060291623697,-0.00912928394973278,-0.008938414976000786,0.008880246430635452,-0.001237743650563061,0.0004130925226490945,0.008809351362287998,-0.01923868991434574,0.01599890924990177,0.0004107733839191496,0.004927465226501226,0.01130484696477652,-0.001616198569536209,0.002563097979873419,-0.003632893553003669,-0.001890606130473316,0.006358998361974955,0.001747847418300807,-0.00523418840020895,-0.006341084837913513,0.001900874194689095,-0.001490725204348564,-0.004071702715009451,0.005859911907464266,0.003658098867163062,-0.004994637332856655,0.01071768999099731,0.001476518227718771,0.001608400256372988,0.0001337415596935898,0.004816706292331219,0.01904128305613995,-0.002090631518512964,-0.09,-0.22,-0.53,0.01,83211,252,0.0000%,0.0,0.728,0.1579,0.2524,0.5451%,0.8654%,60.3211%,0.2250%,11
Bank Of Japan's Kuroda Says Can Further Reduce Interest Rates If Needed; Says Still Room For Further Monetary Easing,2019-04-15,EWJ,2019-04-15 14:24:00+00:00,ISHARES INC,83225.0,46434G82,-0.0001816588483052328,0.003996388986706734,0.003996388986706734,0.005449577295674413,0.007447771849161011,0.006721143392613094,-0.03633060996080695,0.009446022604050253,0.005111401900649071,0.002001830795184123,0.002184250875139293,-0.005598655884628045,0.00621345235752524,0.00990463811946607,0.028197986379661755,-0.01009797491133213,0.008346227928996086,0.01624778099358082,-0.001206664019264281,-0.0006040609441697598,-0.006044145207852125,0.006384891923516989,0.009969844482839108,-0.005085311830043793,0.001804010127671063,0.01170466374605894,0.000296711252303794,0.003262176876887679,-0.005025183781981468,-0.004753412213176489,-0.008656743913888931,0.009936821646988392,-0.000447200087364763,0.009000876918435097,0.004162931349128485,-0.004737928509712219,0.002380184829235077,0.005046066828072071,-0.003839369863271713,-0.01778827421367168,-0.003923967946320772,0.001212148927152157,0.007869197987020016,0.001801843056455255,0.0023980219848454,0.01016746927052736,0.002664302941411734,-0.002952420385554433,0.02487415261566639,-0.01589133776724339,-0.001761637395247817,-0.004999946337193251,0.003842661622911692,-0.005300362594425678,0.01716997846961021,-0.0008730727131478488,0.01165154948830605,0.007198387756943703,0.003144671674817801,-0.0108293266966939,-0.0100835058838129,-0.006693816743791103,-0.02021688967943192,0.00837328378111124,-0.00533808721229434,-0.00417410209774971,-0.001197632169350982,0.005995226558297873,0.01370676606893539,-0.01734274439513683,-0.01675146259367466,0.01703685335814953,-0.02901588939130306,-0.001848353655077517,-0.00740745896473527,-0.09,-0.22,-0.53,0.01,83225,252,-0.0182%,-0.0005,0.7445,0.0307,0.1931,0.5352%,0.8702%,62.1794%,0.1482%,19
'So horrible to watch the massive fire at Notre Dame Cathedral in Paris. Perhaps flying water tankers could be used to put it out. Must act quickly!' -Trump Tweets,2019-04-15,EWQ,2019-04-15 17:41:00+00:00,ISHARES INC,83212.0,46428670,0.0003272326139267534,0.002289816737174988,0.009486454770507136,0.006869512434861447,0.0062152612283075115,0.010467769277258343,-0.05037615249184557,0.021778624031629334,0.009580410085618496,0.012591092291033723,0.016971722022944613,0.010247916426378012,0.03698677251578264,0.03313047751769238,0.13311087140516453,-0.03391397371888161,-0.02206026203930378,-0.004707686603069305,0.005715354345738888,-0.008622352033853531,-0.01956911757588387,-0.02379032969474792,0.004750172607600689,0.01521064434200525,-0.0004049495328217745,0.01559652574360371,0.02173913456499577,-0.02791333757340908,0.02309240028262138,0.0013738899724558,-0.001372004975564778,-0.004710533190518618,-0.02445272915065289,0.001414992730133235,0.02381914108991623,0.0149841932579875,-0.001553963054902852,-0.01964984647929668,0.003969056531786919,0.02806875109672546,0.01672760583460331,0.0005672991392202675,0.01058403681963682,0.03048433177173138,-0.004174220375716686,-0.003827211447060108,0.008232724852859974,0.0,0.007621088065207005,-0.008643968030810356,-0.007992709055542946,-0.006775296293199062,0.003502924460917711,-0.01304426044225693,-0.01284442376345396,0.0,0.01263439562171698,0.0001861884811660275,0.009681631810963154,0.0009219848434440792,-0.003316144226118922,-0.001663588802330196,-0.0098129753023386,0.004487690515816212,0.004467569757252932,-0.01760564744472504,0.02942843735218048,-0.01374381501227617,-0.02285395003855228,0.01996575854718685,0.000745729252230376,-0.003912054467946291,-0.01215637754648924,0.0164710134267807,-0.02011542394757271,-0.09,-0.22,-0.53,0.01,83212,252,0.0327%,-0.0003,0.7681,-0.0159,0.1864,0.6291%,0.9465%,55.8218%,0.1873%,29
'Dramatique incendie qui ravage actuellement Notre-Dame de Paris' -Tweets Tom MASSON; Translation Of Tweet: Dramatic fire that is ravaging Notre-Dame In Paris,2019-04-15,EWQ,2019-04-15 17:10:00+00:00,ISHARES INC,83212.0,46428670,0.0003272326139267534,0.002289816737174988,0.009486454770507136,0.006869512434861447,0.0062152612283075115,0.010467769277258343,-0.05037615249184557,0.021778624031629334,0.009580410085618496,0.012591092291033723,0.016971722022944613,0.010247916426378012,0.03698677251578264,0.03313047751769238,0.13311087140516453,0.001670691533945501,-0.03391397371888161,-0.02206026203930378,-0.004707686603069305,0.005715354345738888,-0.008622352033853531,-0.01956911757588387,-0.02379032969474792,0.004750172607600689,0.01521064434200525,-0.0004049495328217745,0.01559652574360371,0.02173913456499577,-0.02791333757340908,0.02309240028262138,0.0013738899724558,-0.001372004975564778,-0.004710533190518618,-0.02445272915065289,0.001414992730133235,0.02381914108991623,0.0149841932579875,-0.001553963054902852,-0.01964984647929668,0.003969056531786919,0.02806875109672546,0.01672760583460331,0.0005672991392202675,0.01058403681963682,0.03048433177173138,-0.004174220375716686,-0.003827211447060108,0.008232724852859974,0.0,0.007621088065207005,-0.008643968030810356,-0.007992709055542946,-0.006775296293199062,0.003502924460917711,-0.01304426044225693,-0.01284442376345396,0.0,0.01263439562171698,0.0001861884811660275,0.009681631810963154,0.0009219848434440792,-0.003316144226118922,-0.001663588802330196,-0.0098129753023386,0.004487690515816212,0.004467569757252932,-0.01760564744472504,0.02942843735218048,-0.01374381501227617,-0.02285395003855228,0.01996575854718685,0.000745729252230376,-0.003912054467946291,-0.01215637754648924,0.0164710134267807,-0.09,-0.22,-0.53,0.01,83212,252,0.0327%,-0.0003,0.7681,-0.0159,0.1864,0.6291%,0.9465%,55.8218%,0.1873%,22
