headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
"Sherwin-Williams Q1 Adj. EPS $3.60 Misses $3.69 Estimate, Sales $4.04B Miss $4.09B Estimate",2019-04-23,SHW,2019-04-23 11:03:00+00:00,SHERWIN WILLIAMS CO,36468.0,82434810,0.01892050541937351,,,,,,,,,,,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,0.97,0.72,-0.48,0.01,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,550614.0,0.8414,0.1363,-0.0674,0.8261580000000001,-0.8072374945806265,-0.18352200000000002,,-0.10779600000000002,,0.45594200000000007,,0.161452,,-0.023656000000000003,,-0.689362,,-0.125624,,0.9597819999999999,,-0.31914600000000004,,-1.4129660000000002,,,,,,
"Morgan Stanley Maintains Overweight on Sherwin-Williams, Raises Price Target to $500",2019-04-15,SHW,2019-04-15 15:07:00+00:00,SHERWIN WILLIAMS CO,36468.0,82434810,0.005073246080428362,,,,,,,,,,,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,-0.09,-0.22,-0.53,0.01,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,514543.0,0.8405,0.1189,-0.0872,-0.06564500000000001,0.07071824608042837,0.119265,,-0.25896,,0.102455,,0.102455,,0.825285,,-0.183315,,-0.10767000000000002,,0.45546500000000006,,0.16129000000000002,,-0.023620000000000002,,,,,,
Companhia Siderurgica Nacional shares are trading higher after Goldman Sachs upgraded the stock from Sell to Neutral.,2019-04-15,SID,2019-04-15 13:38:00+00:00,COMPANHIA SIDERURGICA NACIONAL,85602.0,20440W10,0.007317124400287867,,,,,,,,,,,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,-0.09,-0.22,-0.53,0.01,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,515995.0,1.6756,-0.4212,0.2861,-0.14080399999999998,0.14812112440028785,0.227828,,-0.526192,,0.19431600000000002,,0.19431600000000002,,1.635332,,-0.375388,,-0.224584,,0.8980680000000001,,0.311608,,-0.057024,,,,,,
Goldman Sachs Upgrades Companhia Siderurgica to Neutral,2019-04-15,SID,2019-04-15 11:47:00+00:00,COMPANHIA SIDERURGICA NACIONAL,85602.0,20440W10,0.007317124400287867,,,,,,,,,,,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,-0.09,-0.22,-0.53,0.01,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,515995.0,1.6756,-0.4212,0.2861,-0.14080399999999998,0.14812112440028785,0.227828,,-0.526192,,0.19431600000000002,,0.19431600000000002,,1.635332,,-0.375388,,-0.224584,,0.8980680000000001,,0.311608,,-0.057024,,,,,,
Sientra Receives FDA Approval For Four New Round Styles Of Opus Silicone Gel Breast Implants,2019-04-22,SIEN,2019-04-22 17:17:00+00:00,SIENTRA INC,15016.0,82621J20,0.090425506234169,,,,,,,,,,,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,0.11,-0.46,-0.56,0.01,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,541228.0,0.7818,1.1369,-1.3245,0.095998,-0.005572493765830994,0.7683460000000001,,-0.16981400000000002,,-0.09945200000000003,,0.42435400000000006,,0.15072400000000002,,-0.021272,,-0.639894,,-0.11608800000000001,,0.892434,,-0.295902,,,,,,
Sify Technology Reports Q4 Sales $80.75M From $90.93M YoY,2019-04-22,SIFY,2019-04-22 12:28:00+00:00,SIFY TECHNOLOGIES LTD,87344.0,82655M10,0.01307188346982002,,,,,,,,,,,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,0.11,-0.46,-0.56,0.01,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,545085.0,0.9673,0.5622,-0.1056,0.116403,-0.10333111653017998,0.948281,,-0.212479,,-0.125422,,0.522669,,0.184114,,-0.028692000000000002,,-0.793859,,-0.145768,,1.1020489999999998,,-0.36824700000000005,,,,,,
NYT Publishes Accounts Of Sexual Harassment At Signet Jewelers; Company Says Story Unfair,2019-04-23,SIG,2019-04-23 19:26:00+00:00,SIGNET JEWELERS LTD,12076.0,G8127610,0.04236136004328728,,,,,,,,,,,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,0.97,0.72,-0.48,0.01,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,547102.0,1.3301,1.4243,1.1467,1.300197,-1.2578356399567128,-0.295923,,-0.176214,,0.7149530000000001,,0.249418,,-0.043204,,-1.094983,,-0.203816,,1.5120129999999998,,-0.509739,,-2.238869,,,,,,
UPDATE: Signet Spokesperson Tells Benzinga Co. Is 'undeterred in our ongoing mission to champion diversity and inclusion as a strategic priority and in our multi-year business transformation plan',2019-04-23,SIG,2019-04-23 15:20:00+00:00,SIGNET JEWELERS LTD,12076.0,G8127610,0.04236136004328728,,,,,,,,,,,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,0.97,0.72,-0.48,0.01,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,547102.0,1.3301,1.4243,1.1467,1.300197,-1.2578356399567128,-0.295923,,-0.176214,,0.7149530000000001,,0.249418,,-0.043204,,-1.094983,,-0.203816,,1.5120129999999998,,-0.509739,,-2.238869,,,,,,
"UPDATE: Signet Spokesperson Tells Benzinga Co. 'is a recognized leader among companies for gender diversity, with women making up 74% of store management positions and full gender parity in both the C-Suite and Board'",2019-04-23,SIG,2019-04-23 15:20:00+00:00,SIGNET JEWELERS LTD,12076.0,G8127610,0.04236136004328728,,,,,,,,,,,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,0.97,0.72,-0.48,0.01,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,547102.0,1.3301,1.4243,1.1467,1.300197,-1.2578356399567128,-0.295923,,-0.176214,,0.7149530000000001,,0.249418,,-0.043204,,-1.094983,,-0.203816,,1.5120129999999998,,-0.509739,,-2.238869,,,,,,
"Signet Jewelers Spokesperson Tells Benzinga, 'We're disappointed that The New York Times decided to publish an article primarily based on decades-old allegations, and we believe casts our company unfairly'",2019-04-23,SIG,2019-04-23 15:20:00+00:00,SIGNET JEWELERS LTD,12076.0,G8127610,0.04236136004328728,,,,,,,,,,,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,0.97,0.72,-0.48,0.01,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,547102.0,1.3301,1.4243,1.1467,1.300197,-1.2578356399567128,-0.295923,,-0.176214,,0.7149530000000001,,0.249418,,-0.043204,,-1.094983,,-0.203816,,1.5120129999999998,,-0.509739,,-2.238869,,,,,,
Watching Signet Jewelers Shares Following NY Times Article 'The Company That Sells Love to America Had a Dark Secret',2019-04-23,SIG,2019-04-23 12:30:00+00:00,SIGNET JEWELERS LTD,12076.0,G8127610,0.04236136004328728,,,,,,,,,,,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,0.97,0.72,-0.48,0.01,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,547102.0,1.3301,1.4243,1.1467,1.300197,-1.2578356399567128,-0.295923,,-0.176214,,0.7149530000000001,,0.249418,,-0.043204,,-1.094983,,-0.203816,,1.5120129999999998,,-0.509739,,-2.238869,,,,,,
Signet Jewelers Announces Sebastian Hobbs Will Be Stepping Down As President,2019-04-03,SIG,2019-04-03 11:13:00+00:00,SIGNET JEWELERS LTD,12076.0,G8127610,0.005424940958619118,,,,,,,,,,,2019-04-04,2019-04-05,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,0.27,0.22,-0.4,0.01,0.19,0.21,0.93,0.01,2019-04-04,0.52,0.53,-0.08,0.01,2019-04-05,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,453374.0,1.3216,1.4223,1.1619,0.36683200000000005,-0.36140705904138093,0.26110400000000006,,0.6972320000000001,,0.11572800000000001,,-0.8490400000000001,,0.644368,,0.01,,0.8690400000000001,,-0.10894400000000001,,0.18180800000000003,,-0.41291200000000006,,,,,,
"Signet Jewelers Sees FY20 Adj. EPS $2.87-$3.45 vs $3.12 Est., Sales $6.0B-$6.1B vs $6.1B Est. , Same Store Sales Down 2.5% To Flat",2019-04-03,SIG,2019-04-03 10:52:00+00:00,SIGNET JEWELERS LTD,12076.0,G8127610,0.005424940958619118,,,,,,,,,,,2019-04-04,2019-04-05,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,0.27,0.22,-0.4,0.01,0.19,0.21,0.93,0.01,2019-04-04,0.52,0.53,-0.08,0.01,2019-04-05,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,453374.0,1.3216,1.4223,1.1619,0.36683200000000005,-0.36140705904138093,0.26110400000000006,,0.6972320000000001,,0.11572800000000001,,-0.8490400000000001,,0.644368,,0.01,,0.8690400000000001,,-0.10894400000000001,,0.18180800000000003,,-0.41291200000000006,,,,,,
"Signet Jewelers Q4 Adj. EPS $3.96 Beats $3.82 Estimate, Sales $2.155B Beat $2.14B Estimate",2019-04-03,SIG,2019-04-03 10:51:00+00:00,SIGNET JEWELERS LTD,12076.0,G8127610,0.005424940958619118,,,,,,,,,,,2019-04-04,2019-04-05,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,0.27,0.22,-0.4,0.01,0.19,0.21,0.93,0.01,2019-04-04,0.52,0.53,-0.08,0.01,2019-04-05,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,453374.0,1.3216,1.4223,1.1619,0.36683200000000005,-0.36140705904138093,0.26110400000000006,,0.6972320000000001,,0.11572800000000001,,-0.8490400000000001,,0.644368,,0.01,,0.8690400000000001,,-0.10894400000000001,,0.18180800000000003,,-0.41291200000000006,,,,,,
Silicom Sees Q2 Sales $25M-$26M vs $34.5M Estimate,2019-04-29,SILC,2019-04-29 12:16:00+00:00,SILICOM LTD,80276.0,M8411610,-0.1848717778921127,,,,,,,,,,,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,0.18,0.08,0.65,0.01,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,580460.0,0.3697,0.4464,-0.3061,0.07654599999999999,-0.2614177778921127,-0.004787999999999999,,-0.297851,,-0.050151999999999995,,0.42676099999999995,,-0.135183,,-0.6157929999999999,,-0.072334,,-0.094516,,0.138395,,-0.9780989999999999,,,,,,
"Silicom Ltd - Ordinary Shares Q1 Adj. EPS $0.52 Beats $0.46 Estimate, Sales $30.227M Beat $30.11M Estimate",2019-04-29,SILC,2019-04-29 12:16:00+00:00,SILICOM LTD,80276.0,M8411610,-0.1848717778921127,,,,,,,,,,,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,0.18,0.08,0.65,0.01,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,580460.0,0.3697,0.4464,-0.3061,0.07654599999999999,-0.2614177778921127,-0.004787999999999999,,-0.297851,,-0.050151999999999995,,0.42676099999999995,,-0.135183,,-0.6157929999999999,,-0.072334,,-0.094516,,0.138395,,-0.9780989999999999,,,,,,
Grupo Simec Q1 Sales Ps9.50B vs Ps7.95B YoY,2019-04-30,SIM,2019-04-30 20:47:00+00:00,GRUPO SIMEC S A B DE C V,79442.0,40049110,0.005500570870935917,,,,,,,,,,,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,587582.0,0.3293,-0.1246,0.1345,-0.0031719999999999995,0.008672570870935916,-0.26431899999999997,,-0.043688,,0.381109,,-0.11942699999999999,,-0.5475169999999999,,-0.063446,,-0.08320400000000001,,0.12425499999999998,,-0.8702309999999999,,0.315249,,,,,,
Pivotal Research Upgrades Sirius XM Holdings Inc. - Common Stock to Buy,2019-04-25,SIRI,2019-04-25 10:49:00+00:00,SIRIUS X M HOLDINGS INC,80924.0,82968B10,0.00350262364372611,,,,,,,,,,,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,-0.14,-0.75,-0.19,0.01,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,566077.0,0.9345,0.3152,-0.0812,-0.12083,0.12433262364372612,0.505285,,0.17821,,-0.02738,,-0.766635,,-0.14052,,1.0649849999999998,,-0.355455,,-1.570305,,-0.19659,,-0.25266,,,,,,
Sirius XM shares are trading lower after the company reported worse-than-expected Q1 EPS and sales.,2019-04-24,SIRI,2019-04-24 13:29:00+00:00,SIRIUS X M HOLDINGS INC,80924.0,82968B10,-0.07154472172260284,,,,,,,,,,,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,558860.0,0.9345,0.3273,-0.0745,-0.204935,0.13339027827739716,-0.12083,,0.505285,,0.17821,,-0.02738,,-0.766635,,-0.14052,,1.0649849999999998,,-0.355455,,-1.570305,,-0.19659,,,,,,
"SiriusXM Reaffirms FY19 Self-Pay Net Sub Adds Approaching 1M, Sales ~$7.7B vs $7.8B, Adj. EBITDA ~$2.3B",2019-04-24,SIRI,2019-04-24 11:02:00+00:00,SIRIUS X M HOLDINGS INC,80924.0,82968B10,-0.07154472172260284,,,,,,,,,,,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,558860.0,0.9345,0.3273,-0.0745,-0.204935,0.13339027827739716,-0.12083,,0.505285,,0.17821,,-0.02738,,-0.766635,,-0.14052,,1.0649849999999998,,-0.355455,,-1.570305,,-0.19659,,,,,,
"Sirius XM Holdings Q1 EPS $0.03 Misses $0.05 Estimate, Sales $1.744B Miss $1.78B Estimate",2019-04-24,SIRI,2019-04-24 11:01:00+00:00,SIRIUS X M HOLDINGS INC,80924.0,82968B10,-0.07154472172260284,,,,,,,,,,,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,-0.23,0.27,-0.07,0.01,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,558860.0,0.9345,0.3273,-0.0745,-0.204935,0.13339027827739716,-0.12083,,0.505285,,0.17821,,-0.02738,,-0.766635,,-0.14052,,1.0649849999999998,,-0.355455,,-1.570305,,-0.19659,,,,,,
"SiriusXM, Pandora Highlighting Launch Of Pandora NOW",2019-04-04,SIRI,2019-04-04 13:06:00+00:00,SIRIUS X M HOLDINGS INC,80924.0,82968B10,0.006756750401109457,,,,,,,,,,,2019-04-05,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,0.19,0.21,0.93,0.01,0.52,0.53,-0.08,0.01,2019-04-05,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,465100.0,0.8918,0.4192,-0.0945,0.17944200000000002,-0.17268524959889056,0.47373600000000005,,0.081344,,-0.56967,,0.438064,,0.01,,0.58967,,-0.070262,,0.12593400000000002,,-0.275376,,0.108098,,,,,,
